Date	Hour	S1	S2	S3	S4	S5	S6	S7
05/15/2021	20	72	73	71	72	69	71	66
05/15/2021	21	72	73	71	72	69	71	66
05/15/2021	22	73	73	72	72	69	71	65
05/15/2021	23	73	73	72	72	70	71	66
05/16/2021	 0	73	73	72	72	69	71	66
05/16/2021	 1	73	73	72	72	69	71	66
05/16/2021	 2	73	73	71	72	69	71	66
05/16/2021	 3	73	73	71	72	69	71	66
05/16/2021	 4	73	73	71	72	70	71	65
05/16/2021	 5	73	73	72	72	70	71	66
05/16/2021	 6	73	73	72	72	69	71	65
05/16/2021	 7	73	73	72	72	69	71	66
05/16/2021	 8	73	73	72	72	69	71	65
05/16/2021	 9	73	73	72	72	69	71	66
05/16/2021	10	73	73	72	72	69	71	66
05/16/2021	11	73	73	71	72	69	71	66
05/16/2021	12	73	73	70	72	69	71	66
05/16/2021	13	73	73	71	72	69	71	66
05/16/2021	14	73	74	71	72	70	71	67
05/16/2021	15	73	74	71	73	70	71	67
05/16/2021	16	73	74	71	73	70	71	67
05/16/2021	17	73	74	71	73	70	71	67
05/16/2021	18	73	74	71	73	70	71	67
05/16/2021	19	73	74	70	73	70	71	67
05/16/2021	20	73	73	69	72	69	71	66
05/16/2021	21	73	73	74	72	69	71	66
05/16/2021	22	73	73	70	72	69	71	66
05/16/2021	23	73	73	71	72	69	71	66
05/17/2021	 0	73	73	71	72	69	71	66
05/17/2021	 1	73	74	72	72	70	71	66
05/17/2021	 2	73	73	71	72	70	71	66
05/17/2021	 3	73	72	69	72	70	71	66
05/17/2021	 4	73	73	71	72	70	71	66
05/17/2021	 5	73	73	72	72	70	71	66
05/17/2021	 6	73	72	71	72	70	71	66
05/17/2021	 7	73	72	71	72	70	71	66
05/17/2021	 8	73	72	71	72	73	72	66
05/17/2021	 9	73	73	71	73	72	72	66
05/17/2021	10	72	73	71	73	71	72	66
05/17/2021	11	72	73	71	73	72	72	67
05/17/2021	12	72	73	71	73	70	72	67
05/17/2021	13	72	73	71	73	68	72	67
05/17/2021	14	72	74	71	73	68	72	67
05/17/2021	15	71	73	71	73	68	72	67
05/17/2021	16	71	73	71	73	68	72	67
05/17/2021	17	71	74	71	73	68	72	67
05/17/2021	18	71	74	71	73	67	72	67
05/17/2021	19	71	74	71	73	68	72	67
05/17/2021	20	72	74	71	73	69	72	67
05/17/2021	21	72	73	69	72	70	71	66
05/17/2021	22	72	73	69	72	70	71	66
05/17/2021	23	72	73	69	73	70	72	66
05/18/2021	 0	71	72	70	73	70	72	66
05/18/2021	 1	71	72	70	73	70	72	66
05/18/2021	 2	71	72	70	73	70	72	66
05/18/2021	 3	71	72	70	73	70	72	66
05/18/2021	 4	71	72	70	73	70	72	66
05/18/2021	 5	71	72	70	73	69	72	66
05/18/2021	 6	71	73	70	73	70	72	66
05/18/2021	 7	71	73	70	73	71	72	66
05/18/2021	 8	71	73	70	73	71	72	66
05/18/2021	 9	71	73	70	73	71	72	66
05/18/2021	10	71	73	70	73	71	71	66
05/18/2021	11	71	73	71	73	71	71	67
05/18/2021	12	71	73	72	73	68	71	67
05/18/2021	13	71	74	72	73	67	71	68
05/18/2021	14	71	74	72	73	67	70	68
05/18/2021	15	71	73	72	74	67	70	68
05/18/2021	16	71	73	72	74	67	71	69
05/18/2021	17	71	73	72	74	67	71	69
05/18/2021	18	71	73	72	74	67	71	69
05/18/2021	19	71	73	72	74	67	71	69
05/18/2021	20	71	74	72	73	67	71	69
05/18/2021	21	72	74	72	73	67	71	69
05/18/2021	22	72	74	72	73	67	71	69
05/18/2021	23	73	74	72	73	67	71	69
05/19/2021	 0	73	74	71	73	67	71	68
05/19/2021	 1	73	74	72	73	67	71	68
05/19/2021	 2	73	74	72	73	67	72	68
05/19/2021	 3	73	74	72	73	67	72	68
05/19/2021	 4	73	74	72	73	67	71	68
05/19/2021	 5	73	74	72	73	67	71	68
05/19/2021	 6	73	74	72	73	67	71	68
05/19/2021	 7	73	74	72	73	67	71	69
05/19/2021	 8	73	74	72	73	67	71	68
05/19/2021	 9	73	74	71	73	67	71	69
05/19/2021	10	73	73	71	73	67	72	69
05/19/2021	11	73	73	71	73	67	72	69
05/19/2021	12	73	73	72	73	67	72	69
05/19/2021	13	73	73	72	73	67	72	70
05/19/2021	14	72	73	72	73	69	72	70
05/19/2021	15	71	73	72	74	68	72	70
05/19/2021	16	71	73	72	74	67	71	70
05/19/2021	17	71	73	72	74	67	71	70
05/19/2021	18	71	73	73	74	67	71	70
05/19/2021	19	72	74	73	74	67	71	70
05/19/2021	20	72	74	72	74	67	71	70
05/19/2021	21	72	74	72	74	67	71	70
05/19/2021	22	73	74	72	74	67	71	70
05/19/2021	23	73	74	72	74	67	71	70
05/20/2021	 0	73	74	72	73	67	71	69
05/20/2021	 1	72	74	72	73	67	71	69
05/20/2021	 2	72	74	72	73	67	71	69
05/20/2021	 3	72	74	72	73	67	71	69
05/20/2021	 4	72	74	72	73	67	71	69
05/20/2021	 5	72	74	72	73	67	71	69
05/20/2021	 6	72	74	73	73	67	71	69
05/20/2021	 7	72	74	73	74	67	71	69
05/20/2021	 8	72	74	73	74	67	71	69
05/20/2021	 9	72	74	73	74	67	71	69
05/20/2021	10	72	74	73	74	67	71	69
05/20/2021	11	72	74	73	74	67	71	69
05/20/2021	12	72	74	74	74	67	71	70
05/20/2021	13	72	74	74	74	67	70	70
05/20/2021	14	72	74	74	74	67	70	69
05/20/2021	15	71	74	74	74	67	71	70
05/20/2021	16	71	74	74	74	67	71	70
05/20/2021	17	71	74	74	74	67	71	80
05/20/2021	18	71	74	75	75	67	71	81
05/20/2021	19	71	74	75	75	66	71	83
05/20/2021	20	71	74	75	75	66	71	80
05/20/2021	21	71	74	75	75	66	71	80
05/20/2021	22	72	74	75	75	66	71	82
05/20/2021	23	72	74	74	75	66	71	74
05/21/2021	 0	72	74	74	75	66	71	71
05/21/2021	 1	72	74	74	75	66	71	70
05/21/2021	 2	72	74	74	75	66	71	70
05/21/2021	 3	72	74	74	75	66	71	70
05/21/2021	 4	72	74	73	74	66	71	69
05/21/2021	 5	72	74	73	74	66	71	69
05/21/2021	 6	72	74	73	74	67	71	69
05/21/2021	 7	73	75	73	74	67	71	69
05/21/2021	 8	73	74	73	74	67	71	69
05/21/2021	 9	73	74	73	74	67	71	70
05/21/2021	10	73	75	74	74	67	71	70
05/21/2021	11	73	75	74	74	67	71	69
05/21/2021	12	73	75	74	75	67	71	69
05/21/2021	13	73	75	74	75	66	71	69
05/21/2021	14	73	75	74	75	67	71	69
05/21/2021	15	72	75	74	75	67	71	69
05/21/2021	16	72	74	74	75	67	71	69
05/21/2021	17	71	74	74	75	67	71	69
05/21/2021	18	72	75	74	75	67	71	79
05/21/2021	19	72	75	74	75	67	71	82
05/21/2021	20	73	75	74	75	67	71	82
05/21/2021	21	73	75	74	75	66	71	77
05/21/2021	22	73	73	73	75	66	71	71
05/21/2021	23	73	72	73	74	66	71	70
05/22/2021	 0	73	72	73	74	66	71	70
05/22/2021	 1	73	72	73	74	67	71	70
05/22/2021	 2	73	72	73	74	67	71	69
05/22/2021	 3	73	74	73	74	68	71	69
05/22/2021	 4	73	74	73	74	68	71	69
05/22/2021	 5	73	74	73	74	67	71	69
05/22/2021	 6	73	74	73	74	67	71	69
05/22/2021	 7	73	74	73	74	66	71	69
05/22/2021	 8	73	74	73	74	67	71	69
05/22/2021	 9	73	74	73	74	67	71	69
05/22/2021	10	73	75	73	75	67	71	69
05/22/2021	11	73	75	74	75	67	71	69
05/22/2021	12	73	75	74	75	67	71	69
05/22/2021	13	73	75	74	75	67	71	75
05/22/2021	14	73	75	74	75	66	71	82
05/22/2021	15	73	75	75	75	66	71	80
05/22/2021	16	73	75	75	75	66	71	81
05/22/2021	17	72	75	75	75	66	71	82
05/22/2021	18	71	74	75	75	66	71	82
05/22/2021	19	71	74	75	75	66	71	83
05/22/2021	20	73	75	75	75	66	71	84
05/22/2021	21	72	75	74	75	66	71	84
05/22/2021	22	73	75	74	75	66	71	82
05/22/2021	23	73	75	74	75	66	71	80
05/23/2021	 0	73	75	74	75	66	71	74
05/23/2021	 1	73	75	74	75	66	71	71
05/23/2021	 2	73	75	74	75	66	71	71
05/23/2021	 3	72	75	73	75	66	71	70
05/23/2021	 4	72	75	73	75	66	71	70
05/23/2021	 5	73	75	73	75	66	71	70
05/23/2021	 6	73	75	73	75	66	71	70
05/23/2021	 7	73	75	73	75	66	71	70
05/23/2021	 8	74	75	73	75	66	71	70
05/23/2021	 9	74	75	73	75	67	71	70
05/23/2021	10	74	75	73	75	66	71	69
05/23/2021	11	74	75	73	75	66	71	70
05/23/2021	12	74	75	73	75	66	71	70
05/23/2021	13	74	75	74	75	66	71	69
05/23/2021	14	74	75	74	75	66	71	70
05/23/2021	15	74	75	74	75	66	71	70
05/23/2021	16	74	75	73	75	66	71	70
05/23/2021	17	74	75	73	75	66	71	70
05/23/2021	18	74	75	73	75	66	71	70
05/23/2021	19	74	75	72	75	66	71	69
05/23/2021	20	73	74	70	74	66	71	68
05/23/2021	21	73	74	69	74	67	71	67
05/23/2021	22	73	74	69	74	68	71	67
05/23/2021	23	73	73	69	73	69	71	67
05/24/2021	 0	73	73	69	73	69	71	67
05/24/2021	 1	73	73	68	73	69	71	66
05/24/2021	 2	73	73	69	73	69	71	66
05/24/2021	 3	73	73	69	73	69	71	67
05/24/2021	 4	73	73	69	73	69	71	66
05/24/2021	 5	73	72	69	73	69	71	66
05/24/2021	 6	73	72	69	73	69	71	67
05/24/2021	 7	73	73	69	73	69	71	66
05/24/2021	 8	73	73	70	73	69	71	67
05/24/2021	 9	73	74	71	73	69	71	67
05/24/2021	10	73	74	72	73	68	72	68
05/24/2021	11	73	74	72	74	68	72	69
05/24/2021	12	73	73	73	74	68	71	69
05/24/2021	13	72	75	73	74	68	71	68
05/24/2021	14	72	75	73	74	67	71	69
05/24/2021	15	71	74	73	74	67	71	69
05/24/2021	16	72	75	73	74	67	71	69
05/24/2021	17	72	75	73	74	67	71	69
05/24/2021	18	71	74	73	75	67	71	70
05/24/2021	19	72	74	74	75	67	71	69
05/24/2021	20	72	75	74	75	67	71	69
05/24/2021	21	73	75	74	75	67	71	69
05/24/2021	22	73	75	74	75	67	71	69
05/24/2021	23	73	75	73	75	67	71	69
05/25/2021	 0	73	75	73	75	67	71	69
05/25/2021	 1	73	75	73	75	67	71	69
05/25/2021	 2	73	75	73	75	67	71	69
05/25/2021	 3	73	75	73	75	67	71	69
05/25/2021	 4	73	75	73	74	67	71	69
05/25/2021	 5	73	75	73	74	67	71	70
05/25/2021	 6	73	75	73	74	67	71	69
05/25/2021	 7	73	75	73	74	67	71	69
05/25/2021	 8	74	75	73	74	67	71	69
05/25/2021	 9	74	75	73	75	67	71	70
05/25/2021	10	74	74	73	74	67	71	70
05/25/2021	11	74	75	73	75	67	71	69
05/25/2021	12	74	76	74	75	67	71	69
05/25/2021	13	74	76	74	75	67	72	69
05/25/2021	14	73	75	74	75	67	72	69
05/25/2021	15	73	76	73	75	67	71	77
05/25/2021	16	72	76	73	75	67	71	82
05/25/2021	17	72	76	73	75	67	72	82
05/25/2021	18	72	75	73	75	67	71	82
05/25/2021	19	72	76	74	75	67	71	84
05/25/2021	20	73	76	73	75	66	71	82
05/25/2021	21	73	75	73	75	66	71	75
05/25/2021	22	74	75	73	75	68	71	71
05/25/2021	23	73	75	73	75	67	71	70
05/26/2021	 0	73	75	73	75	66	71	70
05/26/2021	 1	72	75	73	75	66	71	70
05/26/2021	 2	72	75	73	75	66	71	70
05/26/2021	 3	73	75	72	75	66	71	70
05/26/2021	 4	73	75	72	75	67	71	70
05/26/2021	 5	73	75	72	74	66	71	69
05/26/2021	 6	73	75	72	74	66	71	69
05/26/2021	 7	73	75	72	74	67	71	69
05/26/2021	 8	73	75	72	74	67	71	69
05/26/2021	 9	74	75	72	74	67	71	69
05/26/2021	10	74	74	72	74	67	71	69
05/26/2021	11	73	74	73	74	67	71	63
05/26/2021	12	73	75	73	74	69	71	65
05/26/2021	13	72	75	73	74	70	71	64
05/26/2021	14	73	75	73	74	71	71	63
05/26/2021	15	73	75	73	74	71	71	63
05/26/2021	16	73	75	73	75	70	71	63
05/26/2021	17	73	75	73	75	70	71	63
05/26/2021	18	73	75	73	75	70	71	63
05/26/2021	19	73	75	72	75	70	71	62
05/26/2021	20	73	75	72	74	70	71	62
05/26/2021	21	73	75	72	74	70	71	63
05/26/2021	22	73	75	71	74	70	71	63
05/26/2021	23	73	74	70	74	70	71	63
05/27/2021	 0	73	74	69	73	70	71	62
05/27/2021	 1	73	74	68	73	70	71	61
05/27/2021	 2	73	74	69	73	70	71	60
05/27/2021	 3	73	74	69	73	70	71	61
05/27/2021	 4	73	74	70	73	70	71	63
05/27/2021	 5	73	74	69	73	70	71	62
05/27/2021	 6	73	74	69	73	70	71	62
05/27/2021	 7	73	73	69	73	70	71	63
05/27/2021	 8	73	73	69	73	70	71	60
05/27/2021	 9	73	73	70	73	70	71	61
05/27/2021	10	73	73	70	73	70	71	63
05/27/2021	11	73	73	71	73	70	71	60
05/27/2021	12	73	73	70	72	70	71	61
05/27/2021	13	73	72	71	73	69	71	62
05/27/2021	14	73	72	71	73	69	71	63
05/27/2021	15	73	72	71	73	70	71	61
05/27/2021	16	72	73	71	73	70	71	69
05/27/2021	17	72	72	71	73	69	71	62
05/27/2021	18	71	72	70	73	70	71	63
05/27/2021	19	71	73	71	73	70	71	60
05/27/2021	20	72	73	71	73	70	71	61
05/27/2021	21	72	73	70	73	70	71	63
05/27/2021	22	72	72	70	73	69	71	61
05/27/2021	23	72	72	70	73	69	71	61
05/28/2021	 0	72	73	71	73	69	71	62
05/28/2021	 1	72	73	70	73	70	71	61
05/28/2021	 2	72	73	70	73	70	71	63
05/28/2021	 3	72	73	71	73	70	71	60
05/28/2021	 4	72	73	71	73	70	71	63
05/28/2021	 5	72	73	71	73	70	71	60
05/28/2021	 6	72	73	71	73	70	71	63
05/28/2021	 7	72	73	71	73	70	71	60
05/28/2021	 8	72	72	71	73	70	71	63
05/28/2021	 9	72	73	71	73	70	71	60
05/28/2021	10	72	71	71	72	70	71	62
05/28/2021	11	72	71	71	72	69	71	63
05/28/2021	12	73	72	71	72	69	71	59
05/28/2021	13	73	72	71	72	69	71	61
05/28/2021	14	72	72	71	73	70	71	62
05/28/2021	15	72	72	71	73	70	71	62
05/28/2021	16	71	71	71	72	69	71	61
05/28/2021	17	71	71	71	73	69	71	63
05/28/2021	18	71	72	71	73	69	71	63
05/28/2021	19	71	71	71	73	69	71	59
05/28/2021	20	71	72	71	73	70	71	63
05/28/2021	21	71	72	71	73	70	71	61
05/28/2021	22	71	72	71	72	70	71	61
05/28/2021	23	71	72	71	72	70	71	59
05/29/2021	 0	71	72	71	72	70	71	61
05/29/2021	 1	71	72	71	72	70	71	61
05/29/2021	 2	71	72	74	72	70	71	63
05/29/2021	 3	71	72	71	72	70	71	62
05/29/2021	 4	72	72	71	72	70	71	62
05/29/2021	 5	72	72	72	72	70	71	59
05/29/2021	 6	71	72	71	72	70	71	61
05/29/2021	 7	71	72	72	72	70	71	62
05/29/2021	 8	71	72	71	72	70	71	61
05/29/2021	 9	71	72	71	72	70	71	61
05/29/2021	10	71	72	71	72	70	71	62
05/29/2021	11	71	72	71	72	70	71	61
05/29/2021	12	71	72	71	72	70	71	60
05/29/2021	13	71	72	71	72	70	71	62
05/29/2021	14	71	72	70	72	70	71	61
05/29/2021	15	71	72	70	72	70	71	60
05/29/2021	16	71	73	71	72	70	71	61
05/29/2021	17	71	73	71	72	70	71	62
05/29/2021	18	71	73	71	72	70	71	60
05/29/2021	19	71	72	71	72	70	71	62
05/29/2021	20	71	72	70	72	70	71	61
05/29/2021	21	72	73	71	72	70	71	60
05/29/2021	22	72	73	71	72	70	71	64
05/29/2021	23	72	73	71	72	70	71	59
05/30/2021	 0	72	73	72	72	70	71	60
05/30/2021	 1	72	73	71	72	70	71	64
05/30/2021	 2	72	73	71	72	70	71	61
05/30/2021	 3	72	73	71	72	70	71	60
05/30/2021	 4	72	73	71	72	70	71	64
05/30/2021	 5	72	73	71	72	70	71	62
05/30/2021	 6	72	73	71	72	70	71	64
05/30/2021	 7	72	73	71	72	70	71	61
05/30/2021	 8	72	73	72	72	70	71	63
05/30/2021	 9	72	73	71	72	70	71	60
05/30/2021	10	72	73	70	72	70	71	61
05/30/2021	11	72	73	70	72	70	71	63
05/30/2021	12	72	73	70	72	70	71	60
05/30/2021	13	72	73	70	72	70	71	61
05/30/2021	14	72	73	70	72	70	71	64
05/30/2021	15	72	73	70	72	70	71	60
05/30/2021	16	72	73	71	72	70	71	61
05/30/2021	17	72	73	71	72	70	71	64
05/30/2021	18	72	73	71	72	70	71	60
05/30/2021	19	72	73	71	72	70	71	61
05/30/2021	20	72	73	71	72	70	71	64
05/30/2021	21	72	73	71	72	70	71	60
05/30/2021	22	72	73	70	72	70	71	61
05/30/2021	23	72	73	70	72	70	71	64
05/31/2021	 0	72	73	70	72	70	71	60
05/31/2021	 1	72	73	70	72	70	71	61
05/31/2021	 2	72	72	71	72	70	71	62
05/31/2021	 3	72	72	71	72	69	71	62
05/31/2021	 4	72	72	70	72	69	71	60
05/31/2021	 5	72	72	73	72	69	71	62
05/31/2021	 6	72	72	70	72	69	71	63
05/31/2021	 7	73	72	70	72	69	71	62
05/31/2021	 8	73	72	70	72	69	71	60
05/31/2021	 9	73	72	70	72	69	71	61
05/31/2021	10	73	72	70	72	69	71	63
05/31/2021	11	72	73	73	72	69	71	61
05/31/2021	12	72	73	71	72	70	71	61
05/31/2021	13	72	73	71	72	70	71	61
05/31/2021	14	72	73	71	72	70	71	62
05/31/2021	15	72	73	71	72	70	71	61
05/31/2021	16	72	73	71	72	71	71	61
05/31/2021	17	72	73	71	72	71	71	62
05/31/2021	18	72	73	71	72	71	71	63
05/31/2021	19	72	73	71	72	70	71	61
05/31/2021	20	72	73	70	72	70	71	61
05/31/2021	21	72	73	69	72	70	71	61
05/31/2021	22	73	73	70	72	70	71	62
05/31/2021	23	73	73	70	72	70	71	63
06/01/2021	 0	73	73	71	72	70	71	60
06/01/2021	 1	72	73	71	72	70	71	62
06/01/2021	 2	72	73	70	72	70	71	62
06/01/2021	 3	72	73	70	72	70	71	60
06/01/2021	 4	72	73	71	72	70	71	61
06/01/2021	 5	72	73	71	72	70	71	63
06/01/2021	 6	72	73	71	72	70	71	61
06/01/2021	 7	73	73	71	72	70	71	61
06/01/2021	 8	72	73	70	72	70	71	61
06/01/2021	 9	72	72	70	72	70	71	63
06/01/2021	10	72	72	70	72	70	71	61
06/01/2021	11	73	72	70	72	70	71	61
06/01/2021	12	73	72	71	72	70	71	61
06/01/2021	13	73	73	71	72	73	71	61
06/01/2021	14	72	73	71	72	76	71	61
06/01/2021	15	71	73	71	72	78	71	62
06/01/2021	16	71	73	71	73	77	72	63
06/01/2021	17	71	73	71	73	73	72	62
06/01/2021	18	71	73	71	73	72	72	61
06/01/2021	19	71	73	71	73	71	72	61
06/01/2021	20	72	73	71	73	71	72	61
06/01/2021	21	72	73	70	72	71	72	62
06/01/2021	22	72	73	69	72	70	71	62
06/01/2021	23	72	73	69	72	70	71	63
06/02/2021	 0	73	73	70	72	70	71	61
06/02/2021	 1	73	73	71	72	70	71	63
06/02/2021	 2	73	73	71	72	70	71	63
06/02/2021	 3	73	73	70	72	70	71	61
06/02/2021	 4	73	73	70	72	70	71	61
06/02/2021	 5	73	73	70	72	70	71	63
06/02/2021	 6	73	73	70	72	70	71	61
06/02/2021	 7	73	73	70	72	70	71	64
06/02/2021	 8	72	73	71	72	70	71	61
06/02/2021	 9	72	73	71	72	71	71	62
06/02/2021	10	72	73	71	72	71	71	63
06/02/2021	11	73	73	71	72	71	71	63
06/02/2021	12	73	73	71	73	71	71	61
06/02/2021	13	72	73	71	73	71	71	62
06/02/2021	14	71	73	71	73	71	72	63
06/02/2021	15	71	73	72	73	71	72	63
06/02/2021	16	71	73	72	73	71	72	62
06/02/2021	17	71	73	72	73	71	72	62
06/02/2021	18	72	73	71	73	71	71	62
06/02/2021	19	72	74	71	73	71	71	63
06/02/2021	20	73	74	71	73	70	71	61
06/02/2021	21	73	74	71	73	70	71	62
06/02/2021	22	72	74	71	73	70	71	61
06/02/2021	23	72	73	70	73	70	71	62
06/03/2021	 0	72	74	69	72	70	71	63
06/03/2021	 1	73	73	69	72	70	71	61
06/03/2021	 2	73	73	69	72	70	71	63
06/03/2021	 3	73	73	71	72	70	71	63
06/03/2021	 4	73	73	71	72	70	71	61
06/03/2021	 5	73	73	70	72	70	71	61
06/03/2021	 6	73	73	70	72	70	71	63
06/03/2021	 7	73	73	71	72	70	71	63
06/03/2021	 8	73	73	71	73	71	71	61
06/03/2021	 9	73	73	71	73	71	71	62
06/03/2021	10	72	73	72	73	71	71	62
06/03/2021	11	72	73	72	73	71	71	62
06/03/2021	12	72	74	72	73	71	71	62
06/03/2021	13	72	74	72	73	71	71	63
06/03/2021	14	72	74	72	73	71	71	62
06/03/2021	15	71	73	72	73	71	71	62
06/03/2021	16	71	73	72	73	71	71	63
06/03/2021	17	71	74	73	73	71	71	63
06/03/2021	18	71	74	73	74	71	71	63
06/03/2021	19	71	74	73	74	71	71	62
06/03/2021	20	71	74	73	74	71	71	62
06/03/2021	21	72	74	73	74	71	71	62
06/03/2021	22	72	74	73	74	71	71	62
06/03/2021	23	73	74	73	74	71	71	63
06/04/2021	 0	73	74	73	74	71	71	62
06/04/2021	 1	72	74	72	74	71	71	63
06/04/2021	 2	72	74	72	74	71	71	64
06/04/2021	 3	72	74	72	74	71	71	62
06/04/2021	 4	72	74	72	74	71	71	62
06/04/2021	 5	72	74	72	74	71	71	62
06/04/2021	 6	72	74	72	74	71	71	62
06/04/2021	 7	72	74	72	74	71	71	63
06/04/2021	 8	73	74	72	74	71	71	62
06/04/2021	 9	72	74	72	74	71	71	62
06/04/2021	10	72	74	72	74	71	71	62
06/04/2021	11	72	74	73	74	72	71	62
06/04/2021	12	72	74	73	74	72	71	62
06/04/2021	13	72	74	73	74	71	71	62
06/04/2021	14	73	75	74	74	71	71	62
06/04/2021	15	72	74	74	74	71	71	64
06/04/2021	16	72	74	74	74	71	71	62
06/04/2021	17	71	74	74	74	71	71	62
06/04/2021	18	71	74	74	74	71	71	63
06/04/2021	19	71	74	74	74	71	71	62
06/04/2021	20	71	74	74	74	71	71	62
06/04/2021	21	72	75	73	74	72	71	62
06/04/2021	22	73	75	73	74	72	71	63
06/04/2021	23	73	75	73	74	72	71	63
06/05/2021	 0	73	75	73	74	72	71	62
06/05/2021	 1	72	74	73	74	72	71	64
06/05/2021	 2	72	74	72	74	72	71	64
06/05/2021	 3	72	75	72	74	72	71	62
06/05/2021	 4	73	75	72	74	72	71	62
06/05/2021	 5	73	75	72	74	72	71	63
06/05/2021	 6	73	75	72	74	72	72	62
06/05/2021	 7	72	74	72	74	72	71	63
06/05/2021	 8	72	74	72	74	72	71	65
06/05/2021	 9	72	74	73	74	72	71	63
06/05/2021	10	72	74	73	74	72	71	63
06/05/2021	11	72	75	73	74	72	71	63
06/05/2021	12	72	74	74	74	72	71	63
06/05/2021	13	72	74	74	74	72	71	63
06/05/2021	14	73	74	74	75	72	71	63
06/05/2021	15	73	74	74	75	72	71	63
06/05/2021	16	72	74	74	75	72	72	63
06/05/2021	17	72	74	74	75	72	71	63
06/05/2021	18	72	74	74	75	72	71	63
06/05/2021	19	71	74	74	75	72	71	63
06/05/2021	20	72	75	74	75	72	71	63
06/05/2021	21	73	75	74	75	72	71	63
06/05/2021	22	73	75	74	75	72	71	63
06/05/2021	23	73	75	74	75	71	72	63
06/06/2021	 0	73	75	73	75	71	71	62
06/06/2021	 1	73	75	73	75	71	71	62
06/06/2021	 2	73	75	73	75	71	71	62
06/06/2021	 3	73	75	73	75	71	71	63
06/06/2021	 4	73	75	73	75	71	71	62
06/06/2021	 5	73	75	73	75	71	72	63
06/06/2021	 6	73	75	73	75	71	72	63
06/06/2021	 7	73	75	73	75	71	71	63
06/06/2021	 8	73	75	73	75	71	71	64
06/06/2021	 9	73	75	73	75	71	71	63
06/06/2021	10	73	75	73	75	71	71	63
06/06/2021	11	73	75	74	75	72	71	63
06/06/2021	12	73	74	74	75	72	71	63
06/06/2021	13	72	74	74	75	72	71	63
06/06/2021	14	72	74	74	75	72	71	63
06/06/2021	15	72	74	74	75	72	71	63
06/06/2021	16	72	74	74	75	72	71	63
06/06/2021	17	72	74	74	75	72	71	63
06/06/2021	18	72	74	74	75	72	71	63
06/06/2021	19	72	74	74	75	72	71	63
06/06/2021	20	72	74	74	75	72	70	63
06/06/2021	21	72	74	74	75	72	70	63
06/06/2021	22	72	75	74	75	72	71	63
06/06/2021	23	72	74	73	75	72	71	63
06/07/2021	 0	72	74	73	75	72	70	63
06/07/2021	 1	72	74	73	75	72	70	63
06/07/2021	 2	72	74	73	75	72	71	63
06/07/2021	 3	72	74	73	75	72	71	63
06/07/2021	 4	72	74	73	75	72	71	63
06/07/2021	 5	72	74	73	75	72	71	63
06/07/2021	 6	72	75	73	75	72	71	63
06/07/2021	 7	72	75	73	75	72	72	63
06/07/2021	 8	72	75	73	75	72	71	63
06/07/2021	 9	72	75	72	75	72	71	63
06/07/2021	10	72	75	72	75	72	71	63
06/07/2021	11	72	74	73	75	72	72	63
06/07/2021	12	72	74	73	74	72	72	64
06/07/2021	13	72	75	73	75	72	72	64
06/07/2021	14	72	75	73	75	72	72	63
06/07/2021	15	72	74	73	75	72	72	64
06/07/2021	16	72	74	73	75	72	72	64
06/07/2021	17	71	74	73	75	72	72	64
06/07/2021	18	71	74	73	75	72	72	64
06/07/2021	19	71	74	73	75	72	72	64
06/07/2021	20	71	74	73	74	72	72	64
06/07/2021	21	71	74	73	74	72	72	64
06/07/2021	22	71	74	73	74	72	72	64
06/07/2021	23	71	74	73	74	72	72	64
06/08/2021	 0	72	74	72	75	72	72	64
06/08/2021	 1	72	74	72	75	72	72	64
06/08/2021	 2	71	74	72	75	72	72	64
06/08/2021	 3	72	74	72	75	72	72	63
06/08/2021	 4	72	75	72	75	72	72	63
06/08/2021	 5	73	75	72	75	72	72	63
06/08/2021	 6	73	75	72	75	72	72	63
06/08/2021	 7	73	75	72	75	72	72	63
06/08/2021	 8	72	75	72	74	72	72	63
06/08/2021	 9	72	75	73	74	72	72	63
06/08/2021	10	72	75	73	75	72	71	63
06/08/2021	11	73	75	73	75	72	71	63
06/08/2021	12	73	75	73	75	72	71	63
06/08/2021	13	73	75	73	75	71	71	63
06/08/2021	14	72	75	73	75	71	71	63
06/08/2021	15	72	75	73	75	71	71	63
06/08/2021	16	71	75	73	75	71	71	63
06/08/2021	17	71	74	73	75	71	71	63
06/08/2021	18	71	75	73	75	71	72	63
06/08/2021	19	71	75	73	75	71	71	63
06/08/2021	20	71	75	73	75	71	71	63
06/08/2021	21	72	75	73	75	71	71	63
06/08/2021	22	73	75	73	75	71	72	63
06/08/2021	23	73	75	73	75	71	72	63
06/09/2021	 0	73	75	72	75	71	72	63
06/09/2021	 1	72	75	72	75	72	72	63
06/09/2021	 2	72	75	73	75	72	71	63
06/09/2021	 3	72	75	73	75	72	71	63
06/09/2021	 4	73	75	72	75	72	72	63
06/09/2021	 5	73	75	72	75	72	71	63
06/09/2021	 6	73	75	72	75	72	71	63
06/09/2021	 7	73	75	72	75	72	71	63
06/09/2021	 8	73	75	72	75	72	71	63
06/09/2021	 9	73	75	73	75	72	71	63
06/09/2021	10	72	75	73	75	72	72	63
06/09/2021	11	72	74	73	75	72	72	63
06/09/2021	12	71	74	73	75	72	72	63
06/09/2021	13	71	74	73	75	72	72	63
06/09/2021	14	71	75	73	75	72	72	63
06/09/2021	15	71	75	73	75	72	71	63
